id,prompt_name,input,target,source
109,recommend,"Would you recommend the following article to a politician, an athlete, a business executive, or a scientist?

Microsoft aims at NetWare users with migration campaign In the U.S., Microsoft will offer training vouchers, migration products and online tech support to NetWare users considering a switch.",Sci/Tech,ag_news
110,classify_question_first,"What label best describes this news article?
Canceled checks, float soon to disappear Every night, millions of cashed checks fly around the country, headed for their home bank. Starting in October, technology will start to ground many of those flights.",Business,ag_news
111,classify,"U.S. Stocks, Dollar and Bonds Fall  NEW YORK (Reuters) - U.S. stocks and bonds fell on Tuesday  as the dollar hit a record low against the euro. 
What label best describes this news article?",Business,ag_news
112,classify_with_choices,"Will Putin #39;s Power Play Make Russia Safer? Outwardly, Russia has not changed since the barrage of terrorist attacks that culminated in the school massacre in Beslan on Sept. 
Is this a piece of news regarding world politics, sports, business, or science and technology?",World,ag_news
113,classify,"Fragile Arsenal need to shake off fallout from Old Trafford EIGHT days after the Game of the Decade gave way to the Battle of the Buffet before turning into a war of words between Arsenal and Manchester United  
What label best describes this news article?",Sports,ag_news
114,which_section_choices,"Early wake-up call for LSU Can a season be lost before Labor Day? Generally, the answer is no. Even the worst losses can be worked around when they occur on the first weekend of September. There's more than enough time for a team to move past any disappointment in losing a game most expected it to win. 

Which of the following sections of a newspaper would this article likely appear in? World News, Sports, Business, or Science and Technology?",Sports,ag_news
115,classify_with_choices,"Panthers #39; defense leads to another win Carl Krauser scored all but two of his 17 points at the free throw line to lead No. 11 Pittsburgh to a 70-51 victory over Memphis on Tuesday night in the Jimmy V Classic. 
Is this a piece of news regarding world politics, sports, business, or science and technology?",Sports,ag_news
116,classify_question_first,"What label best describes this news article?
A Daily Look at U.S. Iraq Military Deaths (AP) AP - As of Tuesday, Nov. 23, 2004, at least 1,229 members of the U.S. military have died since the beginning of the Iraq war in March 2003, according to an Associated Press count. At least 957 died as a result of hostile action, the Defense Department said. The figures include three military civilians.",World,ag_news
117,which_section_choices,"Trucking Firm Takes a Tumble Trucking stocks offer extremely attractive long-term valuations. What about SCS Transportation? 

Which of the following sections of a newspaper would this article likely appear in? World News, Sports, Business, or Science and Technology?",Business,ag_news
118,classify_with_choices,"US Airways again files for bankruptcy protection In another sign of the troubles facing the nation #39;s biggest airlines, US Airways filed Sunday for Chapter 11 bankruptcy protection for the second time since 2002. 
Is this a piece of news regarding world politics, sports, business, or science and technology?",Business,ag_news
119,recommend,"Would you recommend the following article to a politician, an athlete, a business executive, or a scientist?

J amp;J takes heart from 13bn deal Johnson  amp; Johnson announced a \$25.4bn (13.1bn) deal yesterday to buy Guidant Corporation, giving the healthcare company a stake in the fast-growing market for devices that regulate heartbeats.",Business,ag_news
120,given_a_choice_of_categories ,"Could We Survive -  Could We Survive is an EP from singer-songwriter/multi-instrumentalist Joseph Arthur. The EP was released in the US on March 18 2008. Could We Survive is the first in a series of four EPs released in anticipation for the release of Joseph's seventh studio album Temporary People on September 30. From Billboard.com:The title track Could We Survive appeared in the House M.D. episode Lucky Thirteen which first aired on October 21 2008. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Album,dbpedia_14
121,given_list_what_category_does_the_paragraph_belong_to,"Żerechowa [ʐɛrɛˈxɔva] is a village in the administrative district of Gmina Łęki Szlacheckie within Piotrków County Łódź Voivodeship in central Poland. It lies approximately 7 kilometres (4 mi) north-west of Łęki Szlacheckie 20 km (12 mi) south of Piotrków Trybunalski and 65 km (40 mi) south of the regional capital Łódź.The village has a population of 254. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Village,dbpedia_14
122,pick_one_category_for_the_following_text,"Pick one category for the following text. The options are - company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work. Leonardo Migliónico -  Leonardo Martín Migliónico (born 31 January 1980 in Montevideo) is a Uruguayan footballer who plays as a defender for First Division side Racing Club.",Athlete,dbpedia_14
123,given_a_choice_of_categories ,"The Matchmaker (1958 film) -  The Matchmaker is a 1958 American comedy film directed by Joseph Anthony. The screenplay by John Michael Hayes is based on the 1955 play of the same name by Thornton Wilder. Given a choice of categories company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, the text refers to which one?",Film,dbpedia_14
124,given_list_what_category_does_the_paragraph_belong_to,"Speedy (born Juan Antonio Ortiz Garcia on September 10 1979) is a Puerto Rican Reggaeton artist.In 2005 he released a remix of the single Siéntelo which was originally recorded for the 2001 various artists compilation Sandunguero by DJ Blass. The remix featured Lumidee and hit the Top 10 in Belgium Finland France Switzerland and the Netherlands.Other artists he has worked with include Plan B Daddy Yankee and Lito & Polaco. Given a list of categories: company, educational institution, artist, athlete, office holder, mean of transportation, building, natural place, village, animal, plant, album, film or written work, what category does the paragraph belong to?",Artist,dbpedia_14
